game_id,name,ranking,expansion,accessory,categories,mechanics,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,usersrate,average,bayesaverage,stddev,numcomments,numweights,averageweight,votes_suggested_players,recom_plyrs_int,votes_best_players
224597,Warhammer Underworlds: Shadespire,815,False,False,"['Card Game', 'Collectible Components', 'Dice', 'Fantasy', 'Fighting', 'Miniatures']","['Area Majority / Influence', 'Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Line of Sight', 'Modular Board', 'Variable Player Powers']",2017,2,2,30,30,30,12,2755,7.69159,6.67858,1.50689,507,58,2.5,36,2,32
53953,Thunderstone,816,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting']",2009,1,5,60,60,60,12,10357,6.92246,6.67756,1.44844,2312,625,2.504,164,3,86
65244,Forbidden Island,817,False,False,"['Adventure', 'Fantasy']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",2010,2,4,30,30,30,10,46788,6.77639,6.6775,1.20724,8869,2119,1.7381,480,4,303
214029,SpaceCorp: 2025-2300AD,818,False,False,"['Economic', 'Exploration', 'Science Fiction', 'Space Exploration']","['Contracts', 'Hand Management', 'Point to Point Movement', 'Solo / Solitaire Game']",2018,1,4,240,60,240,12,2239,7.69867,6.67666,1.38486,599,135,2.963,102,3,39
1041,San Marco,819,False,False,"['Medieval', 'Political']","['Area Majority / Influence', 'I Cut, You Choose', 'Open Drafting']",2001,3,4,75,75,75,10,4391,7.17656,6.67639,1.24419,1450,481,2.6778,179,3,153
228328,Rurik: Dawn of Kiev,820,False,False,"['Civilization', 'Economic', 'Medieval', 'Miniatures', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Contracts', 'End Game Bonuses', 'Open Drafting', 'Selection Order Bid', 'Solo / Solitaire Game', 'Take That', 'Variable Player Powers']",2019,1,4,120,60,120,13,2038,7.83437,6.67633,1.25451,499,104,3.0673,72,4,31
244331,Blue Lagoon,821,False,False,['Abstract Strategy'],"['Area Majority / Influence', 'Chaining', 'Connections', 'End Game Bonuses', 'Hexagon Grid', 'Network and Route Building', 'Score-and-Reset Game', 'Set Collection', 'Variable Set-up']",2018,2,4,45,30,45,8,4125,7.20054,6.67614,1.12806,926,119,2.0336,94,4,46
356033,Libertalia: Winds of Galecrest,822,False,False,"['Fantasy', 'Pirates']","['Action Queue', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Turn Order: Role Order', 'Variable Phase Order']",2022,1,6,60,45,60,14,2578,7.56079,6.67541,1.38475,469,77,2.0779,73,5,35
177678,Signorie,823,False,False,"['Dice', 'Renaissance']","['Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",2015,2,4,120,90,120,12,2956,7.40524,6.67505,1.22368,569,155,3.5548,64,4,28
41066,Virgin Queen,824,False,False,"['Negotiation', 'Pike and Shot', 'Political', 'Religious', 'Renaissance', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation', 'Variable Phase Order', 'Variable Player Powers']",2012,2,6,420,420,420,12,1641,8.03772,6.67432,1.6361,534,209,4.4211,69,6,61
275467,Letter Jam,825,False,False,"['Card Game', 'Deduction', 'Party Game', 'Word Game']","['Communication Limits', 'Cooperative Game']",2019,2,6,45,45,45,10,3839,7.23365,6.67418,1.37681,731,62,1.9839,70,6,40
26990,Container,826,False,False,"['Economic', 'Industry / Manufacturing', 'Nautical', 'Transportation']","['Auction/Bidding', 'Auction: Sealed Bid', 'Commodity Speculation', 'Pick-up and Deliver', 'Set Collection']",2007,3,5,90,60,90,12,4582,7.14628,6.6737,1.58673,1456,383,3.2454,115,5,80
216459,The Lost Expedition,827,False,False,"['Adventure', 'Card Game', 'Exploration']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game']",2017,1,5,50,30,50,14,6203,7.06475,6.67348,1.19064,1295,183,1.8689,182,1,117
37380,Roll Through the Ages: The Bronze Age,828,False,False,"['Ancient', 'City Building', 'Civilization', 'Dice']","['Contracts', 'Dice Rolling', 'Die Icon Resolution', 'Events', 'Paper-and-Pencil', 'Push Your Luck', 'Re-rolling and Locking', 'Solo / Solitaire Game']",2008,1,4,45,30,45,8,11850,6.86224,6.67285,1.17979,2893,851,1.7814,198,2,99
276498,Paris: La Cité de la Lumière,829,False,False,"['Abstract Strategy', 'Puzzle', 'Territory Building']","['Action Drafting', 'Area Majority / Influence', 'Grid Coverage', 'Layering', 'Open Drafting', 'Square Grid', 'Tile Placement']",2019,2,2,30,30,30,8,3391,7.36835,6.67195,1.14856,549,89,2.0337,38,2,38
154458,Akrotiri,830,False,False,"['Ancient', 'Civilization', 'Economic', 'Exploration', 'Transportation']","['Action Points', 'Hand Management', 'Map Addition', 'Modular Board', 'Network and Route Building', 'Pick-up and Deliver', 'Tile Placement']",2014,2,2,45,45,45,13,4182,7.20182,6.66908,1.22143,1153,167,2.6587,34,2,33
29368,Last Night on Earth: The Zombie Game,831,False,False,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Roll / Spin and Move', 'Team-Based Game', 'Variable Player Powers']",2007,2,6,90,60,90,12,13892,6.91984,6.66851,1.5339,3364,1132,2.2933,381,5,235
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,832,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",2009,2,4,30,30,30,9,2630,7.51331,6.66808,1.46943,453,81,2.3086,17,2,16
98229,Pictomania,833,False,False,"['Party Game', 'Real-time']",['Line Drawing'],2011,3,6,25,25,25,9,3605,7.27087,6.66783,1.3054,629,113,1.5044,44,6,22
26566,Homesteaders,834,False,False,"['American West', 'City Building', 'Economic']","['Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding', 'Income', 'Loans']",2009,2,4,90,60,90,14,3826,7.20275,6.66593,1.23926,1193,302,3.043,79,4,63
234477,Battle for Rokugan,835,False,False,"['Fantasy', 'Medieval', 'Wargame']","['Area Majority / Influence', 'Hand Management', 'Order Counters', 'Secret Unit Deployment', 'Variable Player Powers']",2017,2,5,90,60,90,14,3103,7.43886,6.66544,1.23432,608,102,2.7353,74,4,44
173,Formula Dé,836,False,False,"['Racing', 'Sports']","['Different Dice Movement', 'Grid Movement', 'Player Elimination', 'Push Your Luck', 'Race', 'Roll / Spin and Move', 'Simulation', 'Team-Based Game']",1997,2,10,120,120,120,10,7752,6.99336,6.6653,1.41849,2201,780,1.9577,119,5,66
329465,Red Rising,837,False,False,"['Card Game', 'Novel-based', 'Science Fiction']","['Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Take That', 'Variable Player Powers']",2021,1,6,60,45,60,14,5497,7.11434,6.66474,1.47712,1058,167,2.2934,171,3,65
298383,Golem,838,False,False,"['Fantasy', 'Novel-based', 'Renaissance']","['Action Drafting', 'Income', 'Set Collection', 'Variable Player Powers', 'Variable Set-up']",2021,1,4,120,90,120,14,2194,7.66706,6.66423,1.33613,392,149,3.9664,54,3,33
1345,Genoa,839,False,False,"['Negotiation', 'Renaissance']","['Auction/Bidding', 'Bribery', 'Dice Rolling', 'Grid Movement', 'Negotiation', 'Pick-up and Deliver', 'Set Collection', 'Trading']",2001,2,5,120,60,120,12,6043,7.05509,6.66348,1.43068,2092,669,3.0777,142,5,87
131260,Qwixx,840,False,False,"['Dice', 'Math', 'Number']","['Bingo', 'Dice Rolling', 'Paper-and-Pencil']",2012,2,5,15,15,15,8,11685,6.87222,6.66332,1.17881,2066,431,1.116,138,4,73
156689,Legendary: A Marvel Deck Building Game – Villains,841,False,False,"['Card Game', 'Comic Book / Strip']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Semi-Cooperative Game']",2014,1,5,45,45,45,14,2682,7.5519,6.66303,1.44202,394,76,2.7105,23,3,16
132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),842,False,False,"['Wargame', 'World War II']","['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",2012,2,4,180,60,180,13,1816,7.93244,6.66234,1.41046,468,143,3.2587,27,2,25
2181,Bridge,843,False,False,['Card Game'],"['Auction/Bidding', 'Hand Management', 'Predictive Bid', 'Score-and-Reset Game', 'Team-Based Game', 'Trick-taking', 'Turn Order: Claim Action', 'Turn Order: Progressive']",1925,4,4,60,60,60,12,3004,7.45016,6.66108,2.01834,787,298,3.8725,57,4,50
9440,Maharaja: The Game of Palace Building in India,844,False,False,['City Building'],"['Area Majority / Influence', 'Network and Route Building', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",2004,2,5,90,90,90,12,5004,7.10857,6.6609,1.28985,1561,575,3.1739,100,5,51
299047,Disney Villainous: Perfectly Wretched,845,False,False,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Mythology']","['Hand Management', 'Take That', 'Variable Player Powers']",2020,2,3,60,40,60,10,2352,7.73418,6.66065,1.22844,334,26,2.3077,16,3,9
56692,Parade,846,False,False,"['Card Game', 'Novel-based']","['Hand Management', 'Set Collection']",2007,2,6,45,45,45,8,6933,6.98647,6.66007,1.21539,1558,280,1.4714,125,4,46
223953,Kitchen Rush,847,False,False,['Real-time'],"['Action Timer', 'Cooperative Game', 'Real-Time', 'Simulation', 'Worker Placement']",2017,1,4,45,30,45,12,3555,7.27792,6.65966,1.33151,632,73,2.2192,56,4,31
2093,Mahjong,848,False,False,['Abstract Strategy'],"['Hand Management', 'Set Collection']",1850,3,4,120,120,120,8,7035,7.03497,6.65893,1.6677,1585,476,2.5693,104,4,96
27976,Heroscape Master Set: Swarm of the Marro,849,False,False,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Modular Board']",2007,2,4,60,60,60,8,2346,7.63378,6.65641,1.44394,625,116,2.2672,14,2,12
285984,Last Bastion,850,False,False,"['Fantasy', 'Fighting', 'Medieval']","['Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Modular Board', 'Move Through Deck', 'Player Elimination', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers', 'Variable Set-up']",2019,1,4,45,45,45,14,2660,7.53318,6.656,1.29137,429,74,2.5541,58,4,41
160851,Lanterns: The Harvest Festival,851,False,False,[],"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",2015,2,4,30,30,30,8,10667,6.88912,6.65571,1.18011,1944,245,1.551,102,4,67
195560,Wasteland Express Delivery Service,852,False,False,"['Miniatures', 'Science Fiction', 'Transportation']","['Action Points', 'Dice Rolling', 'Market', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']",2017,2,5,120,90,120,13,3219,7.37396,6.65547,1.37849,747,88,2.9432,72,3,31
254386,Raccoon Tycoon,853,False,False,"['Animals', 'Economic']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Commodity Speculation', 'Market', 'Set Collection']",2018,2,5,90,60,90,8,3287,7.33757,6.65413,1.31159,698,58,2.1207,51,4,24
239464,Palm Island,854,False,False,"['Card Game', 'City Building', 'Print & Play']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Memory', 'Move Through Deck', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",2018,1,2,15,15,15,10,4955,7.13278,6.65371,1.27823,1071,127,1.7244,106,1,101
13642,Louis XIV,855,False,False,"['Age of Reason', 'Card Game', 'Political']","['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Set Collection']",2005,2,4,100,75,100,12,5429,7.05568,6.65352,1.24122,1773,734,3.0054,148,4,108
108906,Thunder Alley,856,False,False,"['Racing', 'Sports']","['Hand Management', 'Race']",2014,2,7,90,90,90,10,3391,7.30928,6.65247,1.48461,853,200,2.39,87,4,48
272738,Jaws,857,False,False,"['Animals', 'Fighting', 'Movies / TV / Radio theme', 'Nautical']","['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hidden Movement', 'Map Reduction', 'Modular Board', 'Player Elimination', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",2019,2,4,60,60,60,12,4835,7.17857,6.65202,1.29111,989,80,2.1875,83,4,58
336794,Galaxy Trucker,858,False,False,"['Action / Dexterity', 'Adventure', 'Aviation / Flight', 'Dice', 'Humor', 'Real-time', 'Science Fiction', 'Space Exploration', 'Transportation']","['Dice Rolling', 'Events', 'Real-Time', 'Relative Movement', 'Tile Placement', 'Track Movement']",2021,2,4,30,20,30,8,2258,7.62601,6.65159,1.21601,357,53,2.3774,34,3,21
238992,Call to Adventure,859,False,False,"['Card Game', 'Fantasy', 'Novel-based']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Set Collection', 'Solo / Solitaire Game', 'Storytelling']",2019,1,4,60,30,60,13,5134,7.1564,6.65125,1.41488,1049,128,2.0156,85,3,37
98351,Core Worlds,860,False,False,"['Card Game', 'Civilization', 'Science Fiction', 'Space Exploration']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",2011,2,5,120,60,120,10,4170,7.16184,6.65022,1.35475,1256,257,2.8988,69,3,51
202408,Adrenaline,861,False,False,"['Fighting', 'Miniatures', 'Science Fiction', 'Video Game Theme']","['Action Points', 'Area Majority / Influence', 'Grid Movement', 'Hand Management', 'Kill Steal', 'Open Drafting']",2016,3,5,60,30,60,12,6235,7.022,6.64936,1.27726,1286,128,2.3828,96,4,59
491,Web of Power,862,False,False,"['Medieval', 'Territory Building']","['Area Majority / Influence', 'Hand Management', 'Network and Route Building', 'Open Drafting']",2000,3,5,60,50,60,12,3454,7.30321,6.6492,1.32301,1115,350,2.4429,87,3,66
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,863,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",2009,2,4,30,30,30,9,2380,7.56925,6.64908,1.43882,424,69,2.2319,13,2,13
148319,Tragedy Looper,864,False,False,"['Bluffing', 'Card Game', 'Deduction', 'Murder/Mystery']","['Communication Limits', 'Deduction', 'Grid Movement', 'Hand Management', 'Memory', 'Team-Based Game']",2011,2,4,120,120,120,13,4314,7.17843,6.64886,1.56197,1037,196,3.5357,94,4,83
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,865,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",2011,1,5,60,60,60,12,6307,7.1148,6.64876,1.42596,1377,307,2.6124,101,4,49
219215,Werewords,866,False,False,"['Deduction', 'Party Game', 'Real-time', 'Word Game']","['Hidden Roles', 'Roles with Asymmetric Information', 'Traitor Game', 'Variable Player Powers', 'Voting']",2017,4,10,10,10,10,8,4384,7.14412,6.64765,1.44397,804,63,1.1746,43,6,27
172047,The Others,867,False,False,"['Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Interrupts', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",2016,2,5,90,90,90,14,3752,7.33478,6.64599,1.59199,886,111,3.027,81,5,36
151004,Smash Up: Science Fiction Double Feature,868,False,False,"['Card Game', 'Fantasy', 'Horror', 'Humor', 'Mythology', 'Prehistoric', 'Science Fiction', 'Spies/Secret Agents']","['Area Majority / Influence', 'Hand Management', 'Take That', 'Variable Player Powers']",2014,2,2,45,30,45,12,3912,7.26037,6.64592,1.31658,498,80,2.3,15,8,11
256788,Detective Club,869,False,False,"['Bluffing', 'Card Game', 'Deduction', 'Humor', 'Party Game']","['Roles with Asymmetric Information', 'Storytelling', 'Team-Based Game', 'Voting']",2018,4,8,45,45,45,8,2974,7.39431,6.64577,1.26868,571,47,1.2766,53,6,31
240,Britannia,870,False,False,"['Ancient', 'Civilization', 'Medieval', 'Wargame']","['Area Movement', 'Dice Rolling', 'Simulation', 'Stat Check Resolution', 'Voting']",1986,3,5,300,180,300,12,4176,7.20042,6.64547,1.50328,1536,536,3.1623,154,4,137
245643,Luxor,871,False,False,"['Adventure', 'Ancient']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Race', 'Roll / Spin and Move', 'Set Collection', 'Track Movement']",2018,2,4,45,45,45,8,4026,7.20317,6.64528,1.2361,727,112,1.9018,76,3,38
65901,Age of Industry,872,False,False,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Hand Management', 'Loans', 'Market', 'Network and Route Building', 'Open Drafting']",2010,2,5,120,120,120,13,2939,7.3575,6.64496,1.3577,944,257,3.3658,79,4,48
904,Nightmare Productions,873,False,False,['Movies / TV / Radio theme'],"['Auction/Bidding', 'Closed Economy Auction', 'Victory Points as a Resource']",2000,2,5,60,60,60,10,5304,7.04691,6.6438,1.23232,1989,531,2.1055,116,5,65
27588,Zooloretto,874,False,False,['Animals'],"['Set Collection', 'Tile Placement']",2007,2,5,45,45,45,8,14653,6.81554,6.64327,1.1703,3589,1123,1.8602,191,4,110
59946,Dungeons & Dragons: Castle Ravenloft Board Game,875,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",2010,1,5,60,60,60,12,8950,6.98049,6.64194,1.44002,2157,599,2.5075,166,4,74
201921,Tiny Epic Quest,876,False,False,"['Adventure', 'Fantasy', 'Video Game Theme']","['Area Movement', 'Dice Rolling', 'Modular Board', 'Push Your Luck']",2017,1,4,60,30,60,14,6942,7.0006,6.64188,1.33227,1550,129,2.6667,87,4,32
306881,Railroad Ink Challenge: Lush Green Edition,877,False,False,"['Dice', 'Trains']","['Dice Rolling', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil', 'Solo / Solitaire Game']",2021,1,4,30,15,30,8,1885,7.74961,6.64169,1.14208,354,35,2.0857,28,2,17
108784,Ascension: Storm of Souls,878,False,False,"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",2011,1,4,30,30,30,13,3516,7.28601,6.64135,1.32218,674,154,2.3312,46,2,30
296237,Warp's Edge,879,False,False,['Science Fiction'],"['Deck, Bag, and Pool Building', 'Solo / Solitaire Game']",2020,1,1,45,30,45,10,1878,7.79375,6.64131,1.17448,445,84,2.4048,36,1,35
8051,Attika,880,False,False,"['Ancient', 'City Building', 'Territory Building']","['Modular Board', 'Network and Route Building', 'Tile Placement']",2003,2,4,60,45,60,10,6458,6.99033,6.64078,1.25221,2202,817,2.3684,198,2,133
198740,Lovecraft Letter,881,False,False,"['Card Game', 'Deduction', 'Fantasy', 'Horror']","['Hand Management', 'Player Elimination', 'Score-and-Reset Game']",2017,2,6,15,5,15,10,3881,7.22147,6.64008,1.39512,646,75,1.4133,65,4,33
147151,Concept,882,False,False,"['Deduction', 'Party Game']","['Communication Limits', 'Team-Based Game']",2013,4,12,40,40,40,10,17976,6.78928,6.63896,1.38069,2771,477,1.3878,126,6,74
52461,Legacy: The Testament of Duke de Crecy,883,False,False,"['Age of Reason', 'Card Game', 'Economic']","['End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Worker Placement', 'Worker Placement, Different Worker Types']",2013,1,4,60,60,60,8,4237,7.14208,6.63881,1.25139,988,230,2.713,101,2,37
196526,Coffee Roaster,884,False,False,['Industry / Manufacturing'],"['Deck, Bag, and Pool Building', 'Memory', 'Once-Per-Game Abilities', 'Push Your Luck', 'Solo / Solitaire Game', 'Variable Set-up']",2015,1,1,30,10,30,12,2698,7.41585,6.6384,1.22692,676,92,2.1196,63,1,62
326494,The Adventures of Robin Hood,885,False,False,"['Fantasy', 'Medieval']","['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Storytelling']",2021,2,4,60,60,60,10,2215,7.64832,6.638,1.27307,414,85,1.8235,66,4,21
191977,The Castles of Burgundy: The Card Game,886,False,False,['Card Game'],"['Hand Management', 'Open Drafting', 'Set Collection', 'Turn Order: Claim Action', 'Turn Order: Progressive']",2016,1,4,60,30,60,12,6444,6.9762,6.63787,1.28467,1456,144,2.5764,120,2,46
